id,title,genre,year,rating,director,cast,plot,poster_url,imdb_id,tmdb_id,budget,revenue,runtime,popularity,vote_count,created_at,updated_at,genre_encoded
13576,This Is It,Music,2009,6.7,Kenny Ortega,"[""Michael Jackson"", ""Orianthi"", ""Kenny Ortega"", ""Dorian Holley"", ""Patrick Woodroffe""]","A compilation of interviews, rehearsals and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.",https://image.tmdb.org/t/p/w500/tmdb_13576.jpg,tt0013576,13576,60000000,0,111,15.798622,247,2025-10-26T21:46:29.362757,,17
39538,Contagion,Drama,2011,6.2,Steven Soderbergh,"[""Matt Damon"", ""Gwyneth Paltrow"", ""Kate Winslet"", ""Jude Law"", ""Marion Cotillard""]","As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",https://image.tmdb.org/t/p/w500/tmdb_39538.jpg,tt0039538,39538,60000000,137551594,106,38.820858,1325,2025-10-26T21:46:29.378492,,5
10628,Kangaroo Jack,Comedy,2003,4.3,David McNally,"[""Jerry O'Connell"", ""Anthony Anderson"", ""Estella Warren"", ""Christopher Walken"", ""Michael Shannon""]","Two childhood friends, a New York hairstylist and a wanna-be musician, get mixed-up with the mob and are forced to deliver $50,000 to Australia, but things go all wrong when the money is lost to a wild kangaroo.",https://image.tmdb.org/t/p/w500/tmdb_10628.jpg,tt0010628,10628,0,0,89,10.292864,203,2025-10-26T21:46:29.378492,,8
14836,Coraline,Animation,2009,7.3,Henry Selick,"[""Dakota Fanning"", ""Teri Hatcher"", ""Jennifer Saunders"", ""Dawn French"", ""Keith David""]","When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",https://image.tmdb.org/t/p/w500/tmdb_14836.jpg,tt0014836,14836,60000000,124596398,100,51.146047,1386,2025-10-26T21:46:29.379493,,3
8645,The Happening,Thriller,2008,4.9,M. Night Shyamalan,"[""Mark Wahlberg"", ""Zooey Deschanel"", ""John Leguizamo"", ""Spencer Breslin"", ""Betty Buckley""]","When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore (Mark Wahlberg) and his wife (Zooey Deschanel) flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister? John Leguizamo and Betty Buckley co-star in this thriller from writer-director M. Night Shyamalan.",https://image.tmdb.org/t/p/w500/tmdb_8645.jpg,tt0008645,8645,60000000,163403799,91,20.501582,950,2025-10-26T21:46:29.379493,,6
9509,Man on Fire,Action,2004,7.3,Tony Scott,"[""Denzel Washington"", ""Dakota Fanning"", ""Marc Anthony"", ""Radha Mitchell"", ""Christopher Walken""]","Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",https://image.tmdb.org/t/p/w500/tmdb_9509.jpg,tt0009509,9509,70000000,130293714,146,45.299089,1553,2025-10-26T21:46:29.380492,,0
10067,The Shaggy Dog,Comedy,2006,4.5,Brian Robbins,"[""Tim Allen"", ""Kristin Davis"", ""Danny Glover"", ""Spencer Breslin"", ""Robert Downey Jr.""]",The tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad.,https://image.tmdb.org/t/p/w500/tmdb_10067.jpg,tt0010067,10067,50000000,61112916,98,4.280619,137,2025-10-26T21:46:29.380492,,8
9384,Starsky & Hutch,Comedy,2004,5.6,Todd Phillips,"[""Ben Stiller"", ""Owen Wilson"", ""Snoop Dogg"", ""Fred Williamson"", ""Vince Vaughn""]","Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",https://image.tmdb.org/t/p/w500/tmdb_9384.jpg,tt0009384,9384,60000000,170268750,101,28.848842,644,2025-10-26T21:46:29.381492,,8
9279,Jingle All the Way,Family,1996,5.5,Brian Levant,"[""Arnold Schwarzenegger"", ""Phil Hartman"", ""Sinbad"", ""Rita Wilson"", ""Jake Lloyd""]","Meet Howard Langston, a salesman for a mattress company is constantly busy at his job, and he also constantly disappoints his son, after he misses his son's karate exposition, his son tells Howard that he wants for Christmas is an action figure of his son's television hero, he tries hard to to make it up to him. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man, now Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",https://image.tmdb.org/t/p/w500/tmdb_9279.jpg,tt0009279,9279,60000000,129832389,89,22.501041,575,2025-10-26T21:46:29.382492,,7
1487,Hellboy,Fantasy,2004,6.5,Guillermo del Toro,"[""Ron Perlman"", ""Selma Blair"", ""Rupert Evans"", ""John Hurt"", ""Jeffrey Tambor""]","In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before a demon - Hellboy - has already been conjured. Joining the Allied forces, Hellboy eventually grows to adulthood, serving the cause of good rather than evil.",https://image.tmdb.org/t/p/w500/tmdb_1487.jpg,tt0001487,1487,66000000,99318987,122,47.479755,2225,2025-10-26T21:46:29.382492,,2
9422,A Civil Action,Drama,1998,6.1,Steven Zaillian,"[""John Travolta"", ""Robert Duvall"", ""Tony Shalhoub"", ""William H. Macy"", ""Zeljko Ivanek""]","Jan Schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.",https://image.tmdb.org/t/p/w500/tmdb_9422.jpg,tt0009422,9422,70000000,56702901,115,10.147321,109,2025-10-26T21:46:29.383492,,5
77174,ParaNorman,Family,2012,6.7,Sam Fell,"[""Kodi Smit-McPhee"", ""Tucker Albrizzi"", ""Jodelle Ferland"", ""Anna Kendrick"", ""Casey Affleck""]","In the town of Blithe Hollow, Norman Babcock is a boy who can speak to the dead, but no one besides his eccentric new friend, Neil, believes his ability is real. One day, Norman's estranged eccentric uncle tells him of an important annual ritual he must take up to protect the town from an curse cast by a witch it condemned centuries ago. Eventually, Norman decides to cooperate, but things don't go according to plan. Now, a magic storm of the witch threatens Blithe Hollow as the accursed dead rise. Together with unexpected new companions, Norman struggles to save his town, only to discover the horrific truth of the curse. With that insight, Norman must resolve the crisis for good as only he can.",https://image.tmdb.org/t/p/w500/tmdb_77174.jpg,tt0077174,77174,60000000,107139399,90,39.539045,789,2025-10-26T21:46:29.383492,,7
4824,The Jackal,Action,1997,6.1,Michael Caton-Jones,"[""Bruce Willis"", ""Richard Gere"", ""Sidney Poitier"", ""Diane Venora"", ""J.K. Simmons""]","Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, the perfectionist Jackal proves an elusive target for the men charged with the task of bringing him down: a deputy FBI boss and a former IRA terrorist.",https://image.tmdb.org/t/p/w500/tmdb_4824.jpg,tt0004824,4824,60000000,159330280,124,19.747459,527,2025-10-26T21:46:29.384492,,0
9620,Paycheck,Action,2003,5.9,John Woo,"[""Ben Affleck"", ""Aaron Eckhart"", ""Uma Thurman"", ""Paul Giamatti"", ""Colm Feore""]","Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.",https://image.tmdb.org/t/p/w500/tmdb_9620.jpg,tt0009620,9620,60000000,96269812,119,29.018826,581,2025-10-26T21:46:29.385492,,0
9302,Up Close & Personal,Drama,1996,5.9,Jon Avnet,"[""Robert Redford"", ""Michelle Pfeiffer"", ""Stockard Channing"", ""Joe Mantegna"", ""Kate Nelligan""]","Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",https://image.tmdb.org/t/p/w500/tmdb_9302.jpg,tt0009302,9302,60000000,0,119,4.801849,50,2025-10-26T21:46:29.385492,,5
10199,The Tale of Despereaux,Adventure,2008,5.8,Robert Stevenhagen,"[""Matthew Broderick"", ""Dustin Hoffman"", ""Emma Watson"", ""Tracey Ullman"", ""Kevin Kline""]","Once upon a time... in the far away kingdom of Dor... lived a brave and virtuous mouse with comically oversized ears who dreamt of becoming a knight. Banished from his home for having such lofty ambitions, Despereaux sets off on an amazing adventure with his good-hearted rat friend Roscuro, who leads him, at long last, on a very noble quest to rescue an endangered princess and save an entire kingdom from darkness.",https://image.tmdb.org/t/p/w500/tmdb_10199.jpg,tt0010199,10199,60000000,50877145,93,16.493576,258,2025-10-26T21:46:29.386492,,1
10771,The Tuxedo,Thriller,2002,5.3,Kevin Donovan,"[""Jackie Chan"", ""Jennifer Love Hewitt"", ""Jason Isaacs"", ""Debi Mazar"", ""Ritchie Coster""]","Cabbie-turned-chauffeur Jimmy Tong learns there is really only one rule when you work for playboy millionaire Clark Devlin : Never touch Devlin's prized tuxedo. But when Devlin is temporarily put out of commission in an explosive accident, Jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. Paired with a partner as inexperienced as he is, Jimmy becomes an unwitting secret agent.",https://image.tmdb.org/t/p/w500/tmdb_10771.jpg,tt0010771,10771,0,0,98,21.549232,483,2025-10-26T21:46:29.386492,,6
3512,Under Siege 2: Dark Territory,Action,1995,5.6,Geoff Murphy,"[""Steven Seagal"", ""Eric Bogosian"", ""Everett McGill"", ""Katherine Heigl"", ""Morris Chestnut""]","A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",https://image.tmdb.org/t/p/w500/tmdb_3512.jpg,tt0003512,3512,60000000,104324083,100,13.080725,210,2025-10-26T21:46:29.387492,,0
137094,Jack Ryan: Shadow Recruit,Action,2014,5.9,Kenneth Branagh,"[""Chris Pine"", ""Keira Knightley"", ""Kevin Costner"", ""Kenneth Branagh"", ""Lenn Kudrjawizki""]","Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",https://image.tmdb.org/t/p/w500/tmdb_137094.jpg,tt0137094,137094,60000000,50549107,105,42.538258,1173,2025-10-26T21:46:29.388492,,0
274479,Joy,Drama,2015,6.4,David O. Russell,"[""Jennifer Lawrence"", ""Bradley Cooper"", ""Robert De Niro"", ""Dascha Polanco"", ""Edgar Ramírez""]",A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,https://image.tmdb.org/t/p/w500/tmdb_274479.jpg,tt0274479,274479,60000000,101134059,124,29.876507,1581,2025-10-26T21:46:29.388492,,5
267860,London Has Fallen,Action,2016,5.8,Babak Najafi,"[""Gerard Butler"", ""Aaron Eckhart"", ""Morgan Freeman"", ""Angela Bassett"", ""Melissa Leo""]","In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",https://image.tmdb.org/t/p/w500/tmdb_267860.jpg,tt0267860,267860,60000000,205754447,99,61.849521,1621,2025-10-26T21:46:29.389492,,0
8078,Alien: Resurrection,Science Fiction,1997,5.9,Jean-Pierre Jeunet,"[""Sigourney Weaver"", ""Winona Ryder"", ""Brad Dourif"", ""Ron Perlman"", ""Michael Wincott""]","Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",https://image.tmdb.org/t/p/w500/tmdb_8078.jpg,tt0008078,8078,70000000,162000000,109,37.44963,1365,2025-10-26T21:46:29.390492,,4
7485,Shooter,Action,2007,6.9,Antoine Fuqua,"[""Mark Wahlberg"", ""Michael Peña"", ""Danny Glover"", ""Kate Mara"", ""Elias Koteas""]","A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.",https://image.tmdb.org/t/p/w500/tmdb_7485.jpg,tt0007485,7485,61000000,95696996,124,37.378081,1462,2025-10-26T21:46:29.390492,,0
170687,The Boxtrolls,Animation,2014,6.6,Anthony Stacchi,"[""Ben Kingsley"", ""Isaac Hempstead-Wright"", ""Elle Fanning"", ""Dee Bradley Baker"", ""Toni Collette""]","An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",https://image.tmdb.org/t/p/w500/tmdb_170687.jpg,tt0170687,170687,60000000,108255770,97,30.656345,668,2025-10-26T21:46:29.391492,,3
6435,Practical Magic,Drama,1998,6.3,Griffin Dunne,"[""Sandra Bullock"", ""Nicole Kidman"", ""Evan Rachel Wood"", ""Goran Visnjic"", ""Stockard Channing""]","Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",https://image.tmdb.org/t/p/w500/tmdb_6435.jpg,tt0006435,6435,75000000,46683377,104,15.142701,338,2025-10-26T21:46:29.392492,,5
137106,The Lego Movie,Adventure,2014,7.5,Phil Lord,"[""Chris Pratt"", ""Will Ferrell"", ""Elizabeth Banks"", ""Will Arnett"", ""Nick Offerman""]","An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",https://image.tmdb.org/t/p/w500/tmdb_137106.jpg,tt0137106,137106,60000000,469160692,100,59.547928,3070,2025-10-26T21:46:29.392492,,1
10040,Miss Congeniality 2: Armed and Fabulous,Action,2005,5.3,John Pasquin,"[""Sandra Bullock"", ""Regina King"", ""Enrique Murciano"", ""William Shatner"", ""Eileen Brennan""]","After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI."" But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",https://image.tmdb.org/t/p/w500/tmdb_10040.jpg,tt0010040,10040,0,0,115,19.998581,425,2025-10-26T21:46:29.393492,,0
6278,Reign of Fire,Adventure,2002,6.0,Rob Bowman,"[""Christian Bale"", ""Matthew McConaughey"", ""Izabella Scorupco"", ""Gerard Butler"", ""Alexander Siddig""]","In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",https://image.tmdb.org/t/p/w500/tmdb_6278.jpg,tt0006278,6278,60000000,43061982,101,27.615108,669,2025-10-26T21:46:29.393492,,1
82682,Gangster Squad,Crime,2013,6.2,Ruben Fleischer,"[""Josh Brolin"", ""Ryan Gosling"", ""Nick Nolte"", ""Emma Stone"", ""Sean Penn""]","Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara and Jerry Wooters who come together to try to tear Cohen’s world apart.",https://image.tmdb.org/t/p/w500/tmdb_82682.jpg,tt0082682,82682,60000000,105200903,113,29.041198,1778,2025-10-26T21:46:29.393492,,13
17610,Year One,Comedy,2009,4.6,Harold Ramis,"[""Jack Black"", ""Michael Cera"", ""Olivia Wilde"", ""Oliver Platt"", ""David Cross""]","When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",https://image.tmdb.org/t/p/w500/tmdb_17610.jpg,tt0017610,17610,60000000,62357900,97,25.293538,524,2025-10-26T21:46:29.393492,,8
22954,Invictus,Drama,2009,7.0,Clint Eastwood,"[""Morgan Freeman"", ""Matt Damon"", ""Tony Kgoroge"", ""Patrick Mofokeng"", ""Matt Stern""]","Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",https://image.tmdb.org/t/p/w500/tmdb_22954.jpg,tt0022954,22954,60000000,122233971,134,23.85119,1125,2025-10-26T21:46:29.393492,,5
16995,State of Play,Action,2009,6.7,Kevin Macdonald,"[""Russell Crowe"", ""Ben Affleck"", ""Rachel McAdams"", ""Robin Wright"", ""Jason Bateman""]","Handsome, unflappable U.S. Congressman Stephen Collins is the future of his political party: an honorable appointee who serves as the chairman of a committee overseeing defense spending. All eyes are upon the rising star to be his party's contender for the upcoming presidential race. Until his research assistant/mistress is brutally murdered and buried secrets come tumbling out.",https://image.tmdb.org/t/p/w500/tmdb_16995.jpg,tt0016995,16995,60000000,87784194,127,21.685719,484,2025-10-26T21:46:29.393492,,0
16558,Duplicity,Romance,2009,5.7,Tony Gilroy,"[""Clive Owen"", ""Julia Roberts"", ""Paul Giamatti"", ""Tom Wilkinson"", ""Lisa Roberts Gillan""]",Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,https://image.tmdb.org/t/p/w500/tmdb_16558.jpg,tt0016558,16558,78146652,60000000,125,13.630049,201,2025-10-26T21:46:29.393492,,12
9849,My Favorite Martian,Comedy,1999,5.1,Donald Petrie,"[""Jeff Daniels"", ""Elizabeth Hurley"", ""Daryl Hannah"", ""Christopher Lloyd"", ""Wallace Shawn""]","News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it.",https://image.tmdb.org/t/p/w500/tmdb_9849.jpg,tt0009849,9849,65000000,36850101,94,6.80692,80,2025-10-26T21:46:29.393492,,8
5820,The Sentinel,Action,2006,5.8,Clark Johnson,"[""Michael Douglas"", ""Kiefer Sutherland"", ""Eva Longoria"", ""Martin Donovan"", ""Kim Basinger""]",A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,https://image.tmdb.org/t/p/w500/tmdb_5820.jpg,tt0005820,5820,60000000,77920346,108,15.352807,225,2025-10-26T21:46:29.393492,,0
16866,Planet 51,Science Fiction,2009,5.6,Jorge Blanco,"[""Dwayne Johnson"", ""Seann William Scott"", ""Jessica Biel"", ""Justin Long"", ""Gary Oldman""]","When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",https://image.tmdb.org/t/p/w500/tmdb_16866.jpg,tt0016866,16866,70000000,104945765,91,23.661071,556,2025-10-26T21:46:29.393492,,4
201,Star Trek: Nemesis,Science Fiction,2002,6.1,Stuart Baird,"[""Patrick Stewart"", ""Jonathan Frakes"", ""Brent Spiner"", ""LeVar Burton"", ""Michael Dorn""]","En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.",https://image.tmdb.org/t/p/w500/tmdb_201.jpg,tt0000201,201,60000000,67312826,117,21.605533,479,2025-10-26T21:46:29.393492,,4
11775,Intolerable Cruelty,Crime,2003,5.8,Joel Coen,"[""George Clooney"", ""Catherine Zeta-Jones"", ""Edward Herrmann"", ""Geoffrey Rush"", ""Richard Jenkins""]",A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,https://image.tmdb.org/t/p/w500/tmdb_11775.jpg,tt0011775,11775,60000000,119940815,100,22.620125,391,2025-10-26T21:46:29.393492,,13
87825,Trouble with the Curve,Drama,2012,6.6,Robert Lorenz,"[""Clint Eastwood"", ""Amy Adams"", ""Justin Timberlake"", ""John Goodman"", ""Matthew Lillard""]","Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.",https://image.tmdb.org/t/p/w500/tmdb_87825.jpg,tt0087825,87825,0,0,111,18.587114,366,2025-10-26T21:46:29.393492,,5
12201,Edge of Darkness,Crime,2010,6.2,Martin Campbell,"[""Mel Gibson"", ""Ray Winstone"", ""Danny Huston"", ""Shawn Roberts"", ""Denis O'Hare""]","As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",https://image.tmdb.org/t/p/w500/tmdb_12201.jpg,tt0012201,12201,80000000,74901339,117,24.657931,487,2025-10-26T21:46:29.393492,,13
11015,The Relic,Horror,1997,5.8,Peter Hyams,"[""Penelope Ann Miller"", ""Tom Sizemore"", ""Linda Hunt"", ""James Whitmore"", ""Clayton Rohner""]","A researcher at Chicago's Natural History Museum returns from South America with some crates containing his findings. When the crates arrive at the museum without the owner there appears to be very little inside. However, police discover gruesome murders on the cargo ship that brought the crates to the US and then another murder in the museum itself.",https://image.tmdb.org/t/p/w500/tmdb_11015.jpg,tt0011015,11015,60000000,33956608,110,12.621769,130,2025-10-26T21:46:29.393492,,15
9932,Analyze That,Comedy,2002,5.7,Harold Ramis,"[""Robert De Niro"", ""Billy Crystal"", ""Lisa Kudrow"", ""Joe Viterelli"", ""Cathy Moriarty""]","The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",https://image.tmdb.org/t/p/w500/tmdb_9932.jpg,tt0009932,9932,60000000,55003135,96,21.08952,380,2025-10-26T21:46:29.393492,,8
13389,Righteous Kill,Action,2008,5.9,Jon Avnet,"[""Robert De Niro"", ""Carla Gugino"", ""50 Cent"", ""Al Pacino"", ""Donnie Wahlberg""]","Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",https://image.tmdb.org/t/p/w500/tmdb_13389.jpg,tt0013389,13389,60000000,73174566,101,18.380176,375,2025-10-26T21:46:29.393492,,0
8838,Mercury Rising,Action,1998,6.0,Harold Becker,"[""Bruce Willis"", ""Alec Baldwin"", ""Miko Hughes"", ""Chi McBride"", ""Kim Dickens""]","Renegade FBI agent Art Jeffries protects a nine-year-old autistic boy who has cracked the government's new ""unbreakable"" code.",https://image.tmdb.org/t/p/w500/tmdb_8838.jpg,tt0008838,8838,60000000,0,111,18.877795,368,2025-10-26T21:46:29.393492,,0
17332,The Soloist,Drama,2009,6.6,Joe Wright,"[""Robert Downey Jr."", ""Jamie Foxx"", ""Catherine Keener"", ""Nelsan Ellis"", ""Michael Bunin""]","A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",https://image.tmdb.org/t/p/w500/tmdb_17332.jpg,tt0017332,17332,60000000,31720158,109,17.299333,234,2025-10-26T21:46:29.393492,,5
4958,The Legend of Bagger Vance,Fantasy,2000,6.3,Robert Redford,"[""Matt Damon"", ""Bruce McGill"", ""Charlize Theron"", ""Will Smith"", ""Joel Gretsch""]","World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",https://image.tmdb.org/t/p/w500/tmdb_4958.jpg,tt0004958,4958,80000000,39459427,126,16.848899,251,2025-10-26T21:46:29.393492,,2
786,Almost Famous,Drama,2000,7.4,Cameron Crowe,"[""Kate Hudson"", ""Billy Crudup"", ""Frances McDormand"", ""Jason Lee"", ""Patrick Fugit""]","Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",https://image.tmdb.org/t/p/w500/tmdb_786.jpg,tt0000786,786,60000000,47383689,122,21.547446,797,2025-10-26T21:46:29.393492,,5
9513,Garfield: A Tail of Two Kitties,Animation,2006,5.1,Tim Hill,"[""Bill Murray"", ""Jennifer Love Hewitt"", ""Billy Connolly"", ""Ian Abercrombie"", ""Breckin Meyer""]","Garfield is back and this time Garfield and his canine sidekick Odie follows their owner, Jon Arbuckle, to England, the U.K. may never recover, as Garfield is mistaken for a look-alike, regal cat who has inherited a castle.",https://image.tmdb.org/t/p/w500/tmdb_9513.jpg,tt0009513,9513,0,141702264,78,16.930969,464,2025-10-26T21:46:29.393492,,3
11679,xXx: State of the Union,Action,2005,4.7,Lee Tamahori,"[""Ice Cube"", ""Samuel L. Jackson"", ""Willem Dafoe"", ""Scott Speedman"", ""Peter Strauss""]","Ice Cube stars as Darius Stone, a thrill-seeking troublemaker whose criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert (played by Willem Dafoe).",https://image.tmdb.org/t/p/w500/tmdb_11679.jpg,tt0011679,11679,60000000,71073932,101,36.689223,549,2025-10-26T21:46:29.393492,,0
38321,Priest,Action,2011,5.4,Scott Stewart,"[""Paul Bettany"", ""Karl Urban"", ""Cam Gigandet"", ""Maggie Q"", ""Lily Collins""]","In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",https://image.tmdb.org/t/p/w500/tmdb_38321.jpg,tt0038321,38321,60000000,78309131,87,28.350927,692,2025-10-26T21:46:29.393492,,0
14411,Sinbad: Legend of the Seven Seas,Family,2003,6.6,Tim Johnson,"[""Brad Pitt"", ""Catherine Zeta-Jones"", ""Michelle Pfeiffer"", ""Joseph Fiennes"", ""Dennis Haysbert""]","The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",https://image.tmdb.org/t/p/w500/tmdb_14411.jpg,tt0014411,14411,60000000,26288320,86,18.815442,372,2025-10-26T21:46:29.393492,,7
8413,Event Horizon,Horror,1997,6.5,Paul W.S. Anderson,"[""Laurence Fishburne"", ""Sam Neill"", ""Kathleen Quinlan"", ""Joely Richardson"", ""Richard T. Jones""]","In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying.",https://image.tmdb.org/t/p/w500/tmdb_8413.jpg,tt0008413,8413,60000000,26673242,96,29.787135,742,2025-10-26T21:46:29.393492,,15
